"","SeniorCitizen","Partner","Dependents","tenure","PhoneService","MultipleLines","InternetService","OnlineSecurity","OnlineBackup","DeviceProtection","TechSupport","StreamingTV","StreamingMovies","Contract","PaperlessBilling","PaymentMethod","MonthlyCharges","TotalCharges","Churn"
"6025","No","Yes","No",3,"Yes","Yes","Fiber optic","No","Yes","No","No","No","Yes","Month-to-month","Yes","Credit card (automatic)",91.5,242.95,"Yes"
"2573","No","Yes","No",71,"Yes","Yes","No","No","No","No","No","No","No","Two year","No","Bank transfer (automatic)",25,1753,"No"
"730","No","No","No",65,"Yes","Yes","DSL","No","Yes","Yes","Yes","No","Yes","Two year","Yes","Credit card (automatic)",74.2,4805.65,"No"
"6377","No","No","No",66,"Yes","No","No","No","No","No","No","No","No","Two year","No","Bank transfer (automatic)",19.35,1240.8,"No"
"5073","Yes","Yes","No",23,"Yes","Yes","Fiber optic","No","Yes","Yes","No","Yes","Yes","Month-to-month","Yes","Electronic check",104.45,2184.85,"No"
"3480","No","No","No",4,"Yes","No","DSL","No","No","No","No","No","No","Month-to-month","Yes","Mailed check",45.3,196.95,"Yes"
"6228","No","No","No",2,"Yes","No","DSL","No","No","No","No","No","No","Month-to-month","No","Bank transfer (automatic)",46.05,80.35,"Yes"
"406","No","No","No",72,"Yes","No","No","No","No","No","No","No","No","Two year","Yes","Credit card (automatic)",19.8,1468.75,"No"
"1472","No","Yes","No",31,"Yes","Yes","Fiber optic","No","No","Yes","No","Yes","No","Month-to-month","No","Credit card (automatic)",88.65,2683.2,"No"
"2269","No","No","No",40,"Yes","No","No","No","No","No","No","No","No","Two year","Yes","Bank transfer (automatic)",20.6,827.3,"No"
"849","No","Yes","No",72,"Yes","Yes","DSL","Yes","Yes","Yes","Yes","Yes","Yes","Two year","Yes","Credit card (automatic)",92,6782.15,"No"
"1344","No","Yes","Yes",64,"Yes","No","DSL","Yes","No","Yes","No","Yes","Yes","One year","Yes","Credit card (automatic)",73.05,4688.65,"No"
"5453","No","Yes","Yes",37,"Yes","No","DSL","Yes","Yes","No","No","Yes","Yes","One year","No","Bank transfer (automatic)",75.1,2658.8,"No"
"1332","No","No","No",1,"No","No","DSL","No","No","No","No","No","No","Month-to-month","Yes","Mailed check",25.15,25.15,"No"
"497","No","Yes","No",28,"Yes","No","DSL","Yes","Yes","No","Yes","No","No","Month-to-month","No","Mailed check",60.9,1785.65,"No"
"3983","No","No","Yes",71,"Yes","Yes","No","No","No","No","No","No","No","Two year","No","Mailed check",24.35,1654.6,"No"
"6763","No","No","No",35,"Yes","No","DSL","No","No","No","No","Yes","No","Month-to-month","No","Mailed check",55,2010.55,"Yes"
"3883","No","No","No",4,"Yes","No","DSL","No","No","No","No","No","No","Month-to-month","Yes","Credit card (automatic)",44.8,176.2,"No"
"5613","No","No","No",45,"Yes","No","DSL","Yes","Yes","No","Yes","No","No","One year","Yes","Credit card (automatic)",62.55,2796.45,"No"
"4296","Yes","Yes","No",67,"Yes","No","DSL","Yes","Yes","No","Yes","No","No","One year","Yes","Bank transfer (automatic)",60.95,4119.4,"No"
"91","No","Yes","Yes",30,"Yes","No","Fiber optic","No","Yes","Yes","No","No","No","Month-to-month","No","Bank transfer (automatic)",82.05,2570.2,"No"
"1802","No","No","No",22,"Yes","No","Fiber optic","No","No","No","No","No","No","Month-to-month","Yes","Mailed check",69.7,1490.4,"No"
"1204","No","No","No",60,"Yes","Yes","No","No","No","No","No","No","No","Two year","No","Mailed check",25,1505.05,"No"
"2331","No","Yes","Yes",28,"Yes","Yes","DSL","No","Yes","No","No","No","Yes","Month-to-month","No","Electronic check",64.4,1802.15,"No"
"3458","No","No","No",1,"Yes","No","No","No","No","No","No","No","No","Month-to-month","Yes","Mailed check",19.5,19.5,"No"
"274","Yes","Yes","No",20,"Yes","Yes","Fiber optic","No","Yes","No","Yes","Yes","Yes","Month-to-month","No","Electronic check",107.05,2172.05,"No"
"4235","No","No","No",16,"Yes","No","No","No","No","No","No","No","No","One year","No","Mailed check",19.05,326.65,"No"
"5947","No","No","No",42,"Yes","No","DSL","Yes","Yes","Yes","Yes","No","Yes","One year","No","Credit card (automatic)",73.9,3160.55,"Yes"
"1871","No","No","No",1,"Yes","No","DSL","No","No","No","No","No","No","Month-to-month","Yes","Mailed check",45.55,45.55,"No"
"6681","No","No","Yes",48,"Yes","No","Fiber optic","No","Yes","Yes","Yes","Yes","No","Two year","Yes","Mailed check",95.5,4627.85,"Yes"
"2410","No","Yes","Yes",28,"No","No","DSL","No","Yes","Yes","Yes","Yes","Yes","One year","Yes","Credit card (automatic)",60,1682.05,"No"
"1538","No","Yes","Yes",72,"Yes","Yes","DSL","No","Yes","No","Yes","Yes","Yes","Two year","Yes","Electronic check",78.95,5730.15,"No"
"5293","No","No","No",46,"No","No","DSL","No","No","Yes","Yes","No","No","One year","No","Credit card (automatic)",33.7,1537.85,"No"
"6290","No","No","No",67,"Yes","Yes","Fiber optic","Yes","Yes","Yes","Yes","Yes","Yes","Two year","No","Credit card (automatic)",116.2,7752.3,"Yes"
"4067","No","No","No",56,"Yes","Yes","DSL","Yes","Yes","No","Yes","No","No","One year","Yes","Bank transfer (automatic)",64.65,3665.55,"No"
"2342","No","Yes","No",68,"Yes","Yes","Fiber optic","Yes","Yes","Yes","Yes","Yes","Yes","Two year","No","Bank transfer (automatic)",114.9,7843.55,"No"
"3666","No","Yes","No",71,"Yes","Yes","Fiber optic","Yes","Yes","Yes","No","Yes","No","Two year","Yes","Electronic check",99,6994.6,"No"
"5966","No","Yes","Yes",36,"Yes","No","DSL","Yes","No","Yes","No","No","Yes","One year","Yes","Credit card (automatic)",63.7,2188.5,"No"
"5982","No","Yes","Yes",38,"Yes","No","No","No","No","No","No","No","No","Two year","Yes","Mailed check",20.2,746.05,"No"
"5131","No","No","No",8,"No","No","DSL","Yes","No","No","No","No","No","Month-to-month","Yes","Electronic check",30.45,226.45,"Yes"
"1567","No","Yes","Yes",72,"Yes","No","DSL","No","Yes","Yes","No","Yes","Yes","Two year","Yes","Bank transfer (automatic)",75.4,5480.25,"No"
"1811","No","Yes","Yes",71,"Yes","Yes","Fiber optic","Yes","Yes","Yes","Yes","No","No","One year","Yes","Credit card (automatic)",95.15,6770.85,"No"
"2744","No","Yes","No",67,"Yes","No","Fiber optic","Yes","Yes","Yes","Yes","Yes","Yes","Two year","Yes","Electronic check",111.05,7321.05,"No"
"3075","No","Yes","Yes",35,"Yes","Yes","DSL","Yes","Yes","No","No","No","No","Month-to-month","Yes","Credit card (automatic)",59.45,2136.9,"No"
"936","Yes","Yes","No",4,"Yes","Yes","Fiber optic","No","No","No","No","Yes","No","Month-to-month","Yes","Electronic check",83.25,308.05,"No"
"4412","No","Yes","No",57,"No","No","DSL","Yes","No","Yes","Yes","No","Yes","Month-to-month","Yes","Bank transfer (automatic)",49.9,2782.4,"No"
"5584","Yes","Yes","No",26,"Yes","No","Fiber optic","No","Yes","No","No","No","Yes","Month-to-month","No","Electronic check",84.95,2169.75,"Yes"
"1218","No","Yes","No",62,"Yes","Yes","No","No","No","No","No","No","No","One year","Yes","Credit card (automatic)",23.75,1446.8,"No"
"1369","No","No","No",54,"Yes","No","Fiber optic","Yes","No","Yes","Yes","No","No","One year","No","Electronic check",84.4,4484.05,"No"
"5886","No","Yes","Yes",23,"Yes","Yes","No","No","No","No","No","No","No","One year","No","Mailed check",24.35,538.5,"No"
"2738","No","No","No",64,"Yes","Yes","Fiber optic","No","No","Yes","Yes","Yes","Yes","One year","Yes","Credit card (automatic)",104.65,6889.8,"No"
"6265","No","No","No",44,"Yes","No","Fiber optic","No","No","Yes","Yes","Yes","Yes","Two year","No","Bank transfer (automatic)",100.1,4378.35,"No"
"2527","No","No","No",1,"Yes","No","No","No","No","No","No","No","No","Month-to-month","No","Mailed check",19.4,19.4,"Yes"
"683","No","No","No",3,"Yes","No","DSL","Yes","No","No","Yes","Yes","No","Month-to-month","Yes","Credit card (automatic)",64.4,195.65,"No"
"5918","No","No","No",4,"Yes","No","No","No","No","No","No","No","No","Month-to-month","Yes","Mailed check",19.95,59.25,"No"
"7019","No","Yes","Yes",1,"Yes","No","Fiber optic","No","No","No","No","No","No","Month-to-month","Yes","Mailed check",70.65,70.65,"Yes"
"278","Yes","Yes","No",21,"Yes","No","DSL","Yes","Yes","No","No","No","Yes","Month-to-month","Yes","Bank transfer (automatic)",64.95,1339.8,"No"
"1862","No","No","No",1,"Yes","No","DSL","No","No","No","No","No","No","Month-to-month","No","Mailed check",45.95,45.95,"Yes"
"5311","No","Yes","No",43,"Yes","Yes","DSL","Yes","Yes","No","Yes","No","No","Month-to-month","No","Bank transfer (automatic)",66.25,2907.35,"No"
"2214","No","Yes","Yes",12,"Yes","Yes","No","No","No","No","No","No","No","Two year","No","Credit card (automatic)",25.25,274.7,"No"
"2726","No","No","No",2,"No","No","DSL","No","No","No","No","No","No","Month-to-month","No","Electronic check",24.5,46.4,"No"
"4868","No","Yes","No",34,"Yes","Yes","Fiber optic","No","No","Yes","No","Yes","Yes","Month-to-month","No","Electronic check",100.85,3527.3,"No"
"6429","No","No","No",6,"Yes","No","Fiber optic","No","No","No","No","No","No","Month-to-month","Yes","Mailed check",69.25,418.4,"Yes"
"3844","Yes","Yes","No",1,"Yes","No","Fiber optic","No","No","No","No","No","No","Month-to-month","No","Mailed check",70.85,70.85,"Yes"
"36","No","Yes","Yes",72,"Yes","Yes","Fiber optic","Yes","Yes","No","Yes","Yes","No","Two year","No","Bank transfer (automatic)",99.9,7251.7,"No"
"2589","No","No","No",8,"Yes","No","DSL","No","No","No","Yes","No","No","Month-to-month","No","Electronic check",49.4,408.25,"No"
"692","No","Yes","Yes",31,"Yes","Yes","DSL","Yes","Yes","No","Yes","No","Yes","One year","Yes","Bank transfer (automatic)",75.25,2344.5,"No"
"2061","No","Yes","Yes",71,"Yes","Yes","DSL","Yes","Yes","Yes","Yes","Yes","Yes","Two year","No","Electronic check",90.35,6325.25,"No"
"4553","No","No","No",9,"Yes","No","No","No","No","No","No","No","No","Month-to-month","Yes","Credit card (automatic)",20.45,147.55,"No"
"1232","No","No","No",20,"Yes","No","DSL","Yes","No","Yes","No","No","Yes","Month-to-month","No","Credit card (automatic)",64.4,1398.6,"No"
"5418","No","Yes","Yes",14,"Yes","No","DSL","Yes","Yes","No","No","No","Yes","Two year","Yes","Bank transfer (automatic)",61.4,815.55,"No"
"438","No","Yes","Yes",72,"Yes","Yes","Fiber optic","Yes","Yes","Yes","Yes","Yes","Yes","Two year","Yes","Credit card (automatic)",114.05,8468.2,"No"
"4335","No","No","No",11,"Yes","No","Fiber optic","Yes","No","No","No","No","No","Month-to-month","No","Electronic check",76.4,838.7,"No"
"113","No","No","No",43,"Yes","No","Fiber optic","No","Yes","Yes","No","Yes","No","Month-to-month","Yes","Electronic check",91.65,3954.1,"No"
"4027","No","Yes","Yes",72,"Yes","Yes","Fiber optic","Yes","Yes","Yes","Yes","Yes","Yes","Two year","Yes","Credit card (automatic)",114.3,8058.55,"No"
"2625","No","Yes","Yes",17,"Yes","Yes","DSL","No","Yes","Yes","Yes","No","No","Month-to-month","Yes","Mailed check",66.7,1077.05,"No"
"2974","No","Yes","Yes",62,"Yes","No","Fiber optic","No","Yes","Yes","No","Yes","Yes","Month-to-month","Yes","Electronic check",100.15,6283.3,"Yes"
"2291","No","Yes","No",13,"No","No","DSL","No","No","Yes","No","Yes","Yes","Month-to-month","Yes","Bank transfer (automatic)",48.75,633.4,"Yes"
"1112","No","No","No",4,"Yes","No","Fiber optic","Yes","No","Yes","Yes","No","Yes","Month-to-month","Yes","Bank transfer (automatic)",94.4,387.2,"Yes"
"4100","No","No","No",6,"No","No","DSL","Yes","No","No","No","No","No","Month-to-month","No","Bank transfer (automatic)",29.45,161.45,"No"
"2568","No","Yes","No",60,"Yes","Yes","Fiber optic","No","Yes","Yes","No","Yes","No","Month-to-month","Yes","Electronic check",95.75,5742.9,"Yes"
"2756","No","Yes","No",46,"Yes","No","No","No","No","No","No","No","No","Month-to-month","No","Electronic check",19.6,851.2,"No"
"6145","Yes","Yes","No",23,"Yes","No","Fiber optic","Yes","Yes","No","No","No","Yes","Month-to-month","Yes","Electronic check",90,2024.1,"No"
"3529","No","No","No",16,"Yes","No","No","No","No","No","No","No","No","Month-to-month","Yes","Mailed check",19.7,342.4,"Yes"
"3427","No","No","No",1,"Yes","No","Fiber optic","No","No","No","No","No","No","Month-to-month","Yes","Electronic check",69.8,69.8,"Yes"
"2315","No","Yes","Yes",72,"Yes","Yes","DSL","Yes","Yes","Yes","Yes","Yes","Yes","Two year","Yes","Bank transfer (automatic)",93.25,6688.95,"No"
"1363","No","No","No",4,"Yes","No","Fiber optic","No","No","No","No","No","No","Month-to-month","Yes","Electronic check",70.2,237.95,"Yes"
"5132","No","Yes","No",44,"Yes","Yes","Fiber optic","No","No","No","No","Yes","Yes","Month-to-month","Yes","Electronic check",96.1,4364.1,"Yes"
"1982","No","Yes","No",58,"Yes","Yes","Fiber optic","No","No","Yes","Yes","Yes","Yes","Month-to-month","Yes","Credit card (automatic)",102.1,5885.4,"Yes"
"2749","No","No","No",4,"No","No","DSL","No","No","No","No","Yes","Yes","Month-to-month","Yes","Electronic check",44.55,174.3,"Yes"
"2917","No","No","No",51,"No","No","DSL","Yes","No","No","Yes","No","Yes","Month-to-month","Yes","Credit card (automatic)",44.45,2181.55,"No"
"5969","No","No","No",12,"Yes","Yes","DSL","No","No","No","Yes","Yes","Yes","One year","No","Mailed check",74.05,872.65,"Yes"
"6191","No","No","No",1,"Yes","No","Fiber optic","No","No","No","No","No","Yes","Month-to-month","No","Electronic check",80.5,80.5,"Yes"
"6336","No","No","No",14,"Yes","No","DSL","No","No","No","Yes","Yes","Yes","Month-to-month","Yes","Electronic check",69.65,921.4,"No"
"1734","No","No","No",1,"Yes","No","No","No","No","No","No","No","No","Month-to-month","No","Mailed check",19.05,19.05,"No"
"2185","Yes","No","No",2,"Yes","Yes","Fiber optic","No","No","Yes","No","No","Yes","Month-to-month","Yes","Electronic check",88.55,179.25,"Yes"
"1388","No","Yes","Yes",72,"Yes","Yes","No","No","No","No","No","No","No","Two year","No","Bank transfer (automatic)",24.3,1643.25,"No"
"4366","No","Yes","No",63,"Yes","Yes","DSL","No","No","Yes","Yes","Yes","Yes","Two year","No","Credit card (automatic)",79.8,5034.05,"No"
"3673","No","Yes","No",54,"Yes","Yes","DSL","No","No","No","No","Yes","Yes","One year","Yes","Credit card (automatic)",70.15,3715.65,"Yes"
"578","No","No","No",9,"Yes","No","Fiber optic","No","No","No","No","No","No","Month-to-month","Yes","Electronic check",70.5,597.9,"No"
"2106","No","No","No",3,"Yes","Yes","Fiber optic","No","No","No","No","No","No","Month-to-month","No","Electronic check",75.25,242,"Yes"
"4149","No","No","No",29,"Yes","No","No","No","No","No","No","No","No","Month-to-month","No","Credit card (automatic)",19.35,601.6,"No"
"650","Yes","No","No",24,"Yes","No","Fiber optic","No","No","No","No","No","No","Month-to-month","No","Credit card (automatic)",70,1732.6,"No"
"5031","No","No","Yes",6,"Yes","No","Fiber optic","No","No","Yes","No","Yes","Yes","Month-to-month","No","Mailed check",94.5,575.45,"Yes"
"366","No","No","No",5,"Yes","No","Fiber optic","No","No","Yes","No","Yes","Yes","Month-to-month","No","Bank transfer (automatic)",96.5,492.55,"Yes"
"4574","No","Yes","Yes",72,"Yes","No","No","No","No","No","No","No","No","Two year","No","Electronic check",20.55,1432.55,"No"
"5214","Yes","Yes","No",17,"Yes","Yes","Fiber optic","No","No","No","No","Yes","Yes","Month-to-month","Yes","Electronic check",92.55,1614.7,"No"
"4697","No","No","No",59,"Yes","No","Fiber optic","No","No","Yes","No","Yes","Yes","Two year","No","Electronic check",95.8,5655.45,"No"
"5265","Yes","Yes","No",69,"No","No","DSL","No","No","Yes","No","No","No","One year","Yes","Credit card (automatic)",29.8,2134.3,"No"
"2112","No","Yes","Yes",30,"Yes","No","No","No","No","No","No","No","No","Two year","No","Mailed check",21.25,711.9,"No"
"2824","No","Yes","No",39,"Yes","No","No","No","No","No","No","No","No","Two year","Yes","Bank transfer (automatic)",20.45,790,"No"
"2772","No","Yes","Yes",13,"Yes","No","DSL","Yes","No","Yes","No","No","Yes","Month-to-month","Yes","Mailed check",63.15,816.8,"No"
"3959","No","Yes","No",16,"Yes","Yes","Fiber optic","No","No","No","No","No","No","Month-to-month","Yes","Bank transfer (automatic)",73.85,1284.2,"Yes"
"2028","No","Yes","No",24,"Yes","No","No","No","No","No","No","No","No","One year","No","Mailed check",20.15,456.85,"No"
"4048","No","Yes","No",64,"Yes","Yes","Fiber optic","Yes","No","Yes","No","Yes","No","Two year","Yes","Credit card (automatic)",94.6,5948.7,"No"
"6045","No","No","Yes",12,"Yes","Yes","Fiber optic","No","No","No","No","No","No","Month-to-month","Yes","Electronic check",76.6,893,"No"
"6299","No","Yes","Yes",46,"Yes","Yes","Fiber optic","No","Yes","No","No","No","No","Month-to-month","Yes","Bank transfer (automatic)",80,3769.7,"No"
"1931","No","No","No",3,"Yes","No","No","No","No","No","No","No","No","Month-to-month","Yes","Electronic check",20.5,76.95,"No"
"5916","No","No","No",69,"Yes","No","No","No","No","No","No","No","No","Two year","Yes","Mailed check",19.1,1268.85,"No"
"3942","No","Yes","Yes",7,"Yes","No","No","No","No","No","No","No","No","Month-to-month","Yes","Bank transfer (automatic)",20.25,174.7,"No"
"1513","No","Yes","Yes",14,"Yes","Yes","Fiber optic","No","No","No","No","Yes","No","Month-to-month","Yes","Electronic check",84.8,1203.9,"No"
"2524","No","Yes","Yes",47,"Yes","No","No","No","No","No","No","No","No","Two year","No","Credit card (automatic)",20.25,873.4,"No"
"167","No","No","No",4,"Yes","No","Fiber optic","No","No","No","No","No","No","Month-to-month","Yes","Bank transfer (automatic)",70.9,273,"Yes"
"3357","No","Yes","Yes",4,"Yes","Yes","DSL","No","No","No","No","No","No","Month-to-month","No","Mailed check",50.85,239.55,"Yes"
"4548","No","Yes","Yes",62,"Yes","Yes","Fiber optic","Yes","Yes","No","No","Yes","Yes","Month-to-month","Yes","Electronic check",105.5,6487.2,"No"
"524","No","No","No",23,"Yes","Yes","Fiber optic","No","No","No","No","No","No","Month-to-month","No","Bank transfer (automatic)",75.6,1758.6,"Yes"
"5286","No","Yes","No",71,"Yes","No","DSL","No","Yes","Yes","Yes","Yes","Yes","Two year","Yes","Credit card (automatic)",80.7,5705.05,"No"
"1135","No","Yes","Yes",26,"Yes","No","Fiber optic","Yes","Yes","No","No","No","No","Month-to-month","No","Electronic check",81.95,2070.05,"No"
"37","No","No","No",5,"Yes","No","Fiber optic","No","No","No","No","No","No","Month-to-month","Yes","Electronic check",69.7,316.9,"Yes"
"3824","No","Yes","No",72,"Yes","Yes","DSL","Yes","Yes","Yes","Yes","No","Yes","Two year","No","Bank transfer (automatic)",78.85,5763.15,"No"
"4710","Yes","No","No",56,"Yes","Yes","Fiber optic","Yes","Yes","No","No","No","Yes","Month-to-month","Yes","Electronic check",96.85,5219.65,"No"
"4600","No","Yes","Yes",52,"Yes","No","DSL","No","No","Yes","No","No","No","One year","Yes","Bank transfer (automatic)",50.95,2610.65,"No"
"1417","No","Yes","Yes",58,"No","No","DSL","No","No","Yes","Yes","Yes","Yes","Two year","Yes","Credit card (automatic)",55.5,3166.9,"No"
"1978","Yes","No","No",31,"Yes","Yes","Fiber optic","No","Yes","No","No","Yes","No","Month-to-month","Yes","Electronic check",90.7,2845.15,"No"
"6946","No","Yes","Yes",70,"Yes","Yes","Fiber optic","No","Yes","No","No","Yes","Yes","Two year","No","Bank transfer (automatic)",98.3,6859.5,"Yes"
