"","MS_SubClass","MS_Zoning","Lot_Frontage","Lot_Area","Street","Alley","Lot_Shape","Land_Contour","Utilities","Lot_Config","Land_Slope","Neighborhood","Condition_1","Condition_2","Bldg_Type","House_Style","Overall_Qual","Overall_Cond","Year_Built","Year_Remod_Add","Roof_Style","Roof_Matl","Exterior_1st","Exterior_2nd","Mas_Vnr_Type","Mas_Vnr_Area","Exter_Qual","Exter_Cond","Foundation","Bsmt_Qual","Bsmt_Cond","Bsmt_Exposure","BsmtFin_Type_1","BsmtFin_SF_1","BsmtFin_Type_2","BsmtFin_SF_2","Bsmt_Unf_SF","Total_Bsmt_SF","Heating","Heating_QC","Central_Air","Electrical","First_Flr_SF","Second_Flr_SF","Low_Qual_Fin_SF","Gr_Liv_Area","Bsmt_Full_Bath","Bsmt_Half_Bath","Full_Bath","Half_Bath","Bedroom_AbvGr","Kitchen_AbvGr","Kitchen_Qual","TotRms_AbvGrd","Functional","Fireplaces","Fireplace_Qu","Garage_Type","Garage_Finish","Garage_Cars","Garage_Area","Garage_Qual","Garage_Cond","Paved_Drive","Wood_Deck_SF","Open_Porch_SF","Enclosed_Porch","Three_season_porch","Screen_Porch","Pool_Area","Pool_QC","Fence","Misc_Feature","Misc_Val","Mo_Sold","Year_Sold","Sale_Type","Sale_Condition","Sale_Price","Longitude","Latitude"
"740","One_Story_1946_and_Newer_All_Styles","Residential_Low_Density",80,12000,"Pave","No_Alley_Access","Regular","Lvl","AllPub","Inside","Gtl","Veenker","Norm","Norm","OneFam","One_Story","Good","Above_Average",1980,1980,"Hip","CompShg","VinylSd","MetalSd","BrkFace",600,"Good","Typical","CBlock","Good","Typical","No","GLQ",3,"Unf",0,270,2002,"GasA","Excellent","Y","SBrkr",2362,0,0,2362,1,0,2,1,3,1,"Good",8,"Typ",1,"Typical","Attchd","RFn",2,546,"Good","Typical","Paved",180,16,0,0,0,0,"No_Pool","No_Fence","None",0,3,2007,"WD ","Normal",255000,-93.645798,42.044762
"741","Split_or_Multilevel","Residential_Low_Density",0,16157,"Pave","No_Alley_Access","Slightly_Irregular","Lvl","AllPub","FR2","Gtl","Veenker","Feedr","Norm","OneFam","SLvl","Average","Good",1978,1978,"Gable","CompShg","Plywood","Plywood","None",0,"Typical","Typical","PConc","Good","Typical","Gd","ALQ",1,"Rec",391,289,1360,"GasA","Excellent","Y","SBrkr",1432,0,0,1432,1,0,1,1,2,1,"Good",5,"Typ",1,"Typical","Attchd","Unf",2,588,"Typical","Typical","Paved",168,180,0,0,0,0,"No_Pool","No_Fence","None",0,6,2007,"WD ","Normal",194000,-93.645589,42.044989
"742","One_Story_1946_and_Newer_All_Styles","Residential_Low_Density",90,10768,"Pave","No_Alley_Access","Slightly_Irregular","Lvl","AllPub","Corner","Gtl","Veenker","Norm","Norm","OneFam","One_Story","Average","Very_Good",1976,2004,"Gable","CompShg","Plywood","Plywood","None",0,"Good","Good","CBlock","Good","Typical","Gd","ALQ",1,"Unf",0,280,1437,"GasA","Typical","Y","SBrkr",1437,0,0,1437,1,0,2,0,3,1,"Good",6,"Typ",1,"Fair","Attchd","RFn",2,528,"Typical","Typical","Paved",0,21,0,0,180,0,"No_Pool","No_Fence","None",0,7,2007,"WD ","Normal",218000,-93.64577,42.042994
"743","Duplex_All_Styles_and_Ages","Residential_Low_Density",0,18890,"Pave","No_Alley_Access","Slightly_Irregular","Lvl","AllPub","Inside","Gtl","Sawyer","Feedr","RRAe","Duplex","One_and_Half_Fin","Average","Average",1977,1977,"Shed","CompShg","Plywood","Plywood","None",1,"Typical","Typical","CBlock","Good","Typical","No","GLQ",3,"Rec",211,652,1361,"GasA","Excellent","Y","SBrkr",1361,1259,0,2620,0,0,2,2,4,2,"Typical",12,"Typ",1,"Typical","BuiltIn","RFn",2,600,"Typical","Typical","Dirt_Gravel",155,24,145,0,0,0,"No_Pool","No_Fence","Gar2",8300,8,2007,"WD ","Normal",190000,-93.6574973,42.0349702
"744","One_Story_1946_and_Newer_All_Styles","Residential_Low_Density",78,11700,"Pave","No_Alley_Access","Regular","Lvl","AllPub","Inside","Gtl","Northwest_Ames","RRAn","Norm","OneFam","One_Story","Above_Average","Above_Average",1968,1968,"Gable","CompShg","MetalSd","MetalSd","BrkFace",41,"Typical","Typical","CBlock","Typical","Typical","No","Unf",7,"Unf",0,912,912,"GasA","Excellent","Y","SBrkr",1152,0,0,1152,1,0,1,1,3,1,"Typical",7,"Typ",0,"No_Fireplace","Attchd","RFn",2,412,"Typical","Typical","Paved",0,126,0,0,0,0,"No_Pool","No_Fence","None",0,9,2007,"CWD","Normal",143450,-93.634545,42.046549
"745","One_Story_1946_and_Newer_All_Styles","Residential_Low_Density",80,9547,"Pave","No_Alley_Access","Regular","Lvl","AllPub","Inside","Gtl","Northwest_Ames","Norm","Norm","OneFam","One_Story","Good","Above_Average",1993,1993,"Gable","CompShg","VinylSd","VinylSd","BrkFace",112,"Typical","Typical","PConc","Good","Typical","No","Unf",7,"Unf",0,1594,1594,"GasA","Excellent","Y","SBrkr",1594,0,0,1594,0,0,2,0,2,1,"Good",6,"Typ",1,"Typical","Attchd","RFn",2,472,"Typical","Typical","Paved",190,80,0,0,0,0,"No_Pool","No_Fence","None",0,7,2007,"WD ","Normal",188500,-93.638051,42.043363
"746","Two_Story_1946_and_Newer","Residential_Low_Density",78,10530,"Pave","No_Alley_Access","Regular","Lvl","AllPub","Inside","Gtl","Northwest_Ames","Norm","Norm","OneFam","Two_Story","Good","Above_Average",1993,1993,"Gable","CompShg","MetalSd","MetalSd","BrkFace",194,"Good","Typical","PConc","Good","Typical","No","GLQ",3,"Unf",0,329,1148,"GasA","Excellent","Y","SBrkr",1091,984,0,2075,1,0,2,1,3,1,"Good",8,"Typ",1,"Good","Attchd","Unf",2,473,"Typical","Typical","Paved",235,86,0,0,0,0,"No_Pool","No_Fence","None",0,8,2007,"WD ","Normal",255000,-93.63687,42.043005
"747","Duplex_All_Styles_and_Ages","Residential_Low_Density",0,11500,"Pave","No_Alley_Access","Slightly_Irregular","Lvl","AllPub","Corner","Gtl","Northwest_Ames","Feedr","RRAn","Duplex","One_Story","Average","Above_Average",1976,1976,"Gable","CompShg","VinylSd","VinylSd","BrkFace",164,"Typical","Typical","CBlock","Typical","Typical","No","Unf",7,"Unf",0,1680,1680,"GasA","Fair","Y","SBrkr",1680,0,0,1680,0,0,2,0,4,2,"Typical",8,"Typ",0,"No_Fireplace","Detchd","Unf",2,528,"Typical","Typical","Paved",0,0,0,0,0,0,"No_Pool","No_Fence","None",0,6,2007,"WD ","Normal",136905,-93.633748,42.045483
"748","One_Story_1946_and_Newer_All_Styles","Residential_Low_Density",80,10800,"Pave","No_Alley_Access","Regular","Lvl","AllPub","Inside","Gtl","Northwest_Ames","Norm","Norm","OneFam","One_Story","Above_Average","Average",1963,1963,"Gable","CompShg","HdBoard","HdBoard","BrkFace",203,"Typical","Typical","CBlock","Typical","Typical","No","BLQ",2,"Rec",264,171,1052,"GasA","Typical","Y","SBrkr",1052,0,0,1052,1,0,1,0,3,1,"Typical",6,"Typ",0,"No_Fireplace","Attchd","Fin",1,311,"Typical","Typical","Paved",0,133,0,0,0,0,"No_Pool","No_Fence","None",0,2,2007,"COD","Normal",127000,-93.6299222,42.0421698
"749","One_Story_1946_and_Newer_All_Styles","Residential_Low_Density",0,10355,"Pave","No_Alley_Access","Slightly_Irregular","Lvl","AllPub","Corner","Gtl","North_Ames","Norm","Norm","OneFam","One_Story","Average","Average",1967,1967,"Gable","CompShg","MetalSd","MetalSd","BrkFace",196,"Typical","Typical","CBlock","Typical","Typical","No","BLQ",2,"Unf",0,519,1214,"GasA","Typical","Y","SBrkr",1214,0,0,1214,0,0,2,0,3,1,"Typical",5,"Typ",1,"Fair","Attchd","RFn",1,318,"Typical","Typical","Paved",0,111,0,0,0,0,"No_Pool","No_Fence","None",0,7,2007,"WD ","Normal",143000,-93.626518,42.048292
"750","One_Story_1946_and_Newer_All_Styles","Residential_Low_Density",0,8339,"Pave","No_Alley_Access","Slightly_Irregular","Lvl","AllPub","Inside","Gtl","North_Ames","Norm","Norm","OneFam","One_Story","Average","Good",1959,1959,"Gable","CompShg","MetalSd","MetalSd","None",0,"Typical","Typical","Slab","No_Basement","No_Basement","No_Basement","No_Basement",5,"No_Basement",0,0,0,"GasA","Typical","Y","SBrkr",882,0,0,882,0,0,1,0,3,1,"Typical",5,"Typ",0,"No_Fireplace","Attchd","RFn",1,294,"Typical","Typical","Paved",0,0,0,0,0,0,"No_Pool","Minimum_Privacy","Shed",1200,7,2007,"WD ","Normal",106500,-93.62232,42.042479
"751","Split_or_Multilevel","Residential_Low_Density",80,9200,"Pave","No_Alley_Access","Regular","Lvl","AllPub","Inside","Gtl","North_Ames","Norm","Norm","OneFam","SLvl","Above_Average","Average",1965,1965,"Gable","CompShg","HdBoard","HdBoard","BrkFace",98,"Typical","Typical","CBlock","Typical","Typical","Gd","GLQ",3,"Unf",0,548,1042,"GasA","Typical","Y","SBrkr",1042,0,0,1042,0,0,2,0,3,1,"Typical",5,"Typ",0,"No_Fireplace","Attchd","RFn",2,440,"Typical","Typical","Paved",192,0,0,0,0,0,"No_Pool","Good_Privacy","None",0,5,2007,"WD ","Normal",161000,-93.630023,42.040143
"752","Split_or_Multilevel","Residential_Low_Density",85,9350,"Pave","No_Alley_Access","Regular","Lvl","AllPub","Inside","Gtl","North_Ames","Norm","Norm","OneFam","SLvl","Above_Average","Good",1964,1991,"Hip","CompShg","HdBoard","HdBoard","BrkFace",108,"Typical","Typical","CBlock","Good","Typical","Gd","LwQ",4,"ALQ",580,452,1302,"GasA","Excellent","Y","SBrkr",1302,0,0,1302,0,1,2,0,3,1,"Good",7,"Min1",0,"No_Fireplace","Attchd","RFn",1,309,"Typical","Typical","Paved",333,0,0,0,0,0,"No_Pool","Minimum_Privacy","None",0,10,2007,"CWD","Normal",158000,-93.6279875,42.0417369
"753","Two_Story_1946_and_Newer","Residential_Low_Density",80,8800,"Pave","No_Alley_Access","Regular","Lvl","AllPub","Inside","Gtl","North_Ames","Norm","Norm","OneFam","Two_Story","Above_Average","Good",1964,1997,"Gable","CompShg","MetalSd","MetalSd","BrkFace",306,"Typical","Good","CBlock","Typical","Typical","No","ALQ",1,"Unf",0,431,845,"GasA","Excellent","Y","SBrkr",845,1309,0,2154,0,0,2,1,5,1,"Typical",8,"Typ",1,"Good","Attchd","RFn",2,539,"Typical","Typical","Paved",0,0,0,0,161,0,"No_Pool","Minimum_Privacy","None",0,7,2007,"WD ","Normal",224500,-93.626864,42.039069
"754","One_Story_1946_and_Newer_All_Styles","Residential_Low_Density",50,5000,"Pave","No_Alley_Access","Regular","Lvl","AllPub","Inside","Gtl","Brookside","Norm","Norm","OneFam","One_Story","Fair","Fair",1946,1950,"Gable","CompShg","WdShing","Wd Shng","None",0,"Fair","Fair","CBlock","Fair","Fair","No","LwQ",4,"Unf",0,367,666,"GasA","Fair","N","SBrkr",666,0,0,666,0,1,1,0,2,1,"Good",4,"Typ",0,"No_Fireplace","No_Garage","No_Garage",0,0,"No_Garage","No_Garage","Dirt_Gravel",0,52,0,0,0,0,"No_Pool","Minimum_Privacy","None",0,4,2007,"WD ","Normal",64500,-93.629545,42.035684
"755","One_Story_1946_and_Newer_All_Styles","Residential_Low_Density",50,5175,"Pave","No_Alley_Access","Regular","Lvl","AllPub","Inside","Gtl","Brookside","RRAn","Feedr","OneFam","One_Story","Average","Very_Good",1958,2000,"Gable","CompShg","VinylSd","VinylSd","None",0,"Typical","Typical","CBlock","Typical","Typical","No","BLQ",2,"ALQ",404,254,808,"GasA","Excellent","Y","SBrkr",808,0,0,808,0,0,1,0,2,1,"Typical",5,"Typ",0,"No_Fireplace","Detchd","Unf",1,308,"Typical","Typical","Dirt_Gravel",143,0,0,0,0,0,"No_Pool","No_Fence","None",0,7,2007,"COD","Normal",112000,-93.628582,42.036223
"756","One_Story_1946_and_Newer_All_Styles","Residential_Low_Density",80,9600,"Pave","No_Alley_Access","Regular","Lvl","AllPub","Inside","Gtl","North_Ames","Norm","Norm","OneFam","One_Story","Average","Above_Average",1955,1955,"Hip","CompShg","HdBoard","HdBoard","BrkFace",176,"Typical","Good","CBlock","Typical","Typical","No","BLQ",2,"Unf",0,710,1078,"GasA","Excellent","Y","SBrkr",1150,0,0,1150,1,0,1,0,2,1,"Typical",6,"Typ",0,"No_Fireplace","Attchd","Fin",1,288,"Typical","Typical","Paved",0,0,0,0,175,0,"No_Pool","Minimum_Privacy","None",0,10,2007,"WD ","Normal",144000,-93.623704,42.0362
"757","Duplex_All_Styles_and_Ages","Residential_Low_Density",95,11345,"Pave","No_Alley_Access","Regular","Lvl","AllPub","Corner","Gtl","North_Ames","Feedr","Norm","Duplex","Two_Story","Average","Average",1948,1950,"Gable","Roll","AsbShng","AsbShng","Stone",567,"Typical","Typical","CBlock","Typical","Typical","No","Rec",6,"Unf",0,708,928,"GasA","Good","Y","FuseA",928,992,0,1920,0,0,2,0,4,2,"Typical",10,"Typ",0,"No_Fireplace","Detchd","Unf",2,400,"Typical","Fair","Paved",0,0,0,0,0,0,"No_Pool","No_Fence","None",0,7,2007,"WD ","Normal",137000,-93.621485,42.03465
"758","Duplex_All_Styles_and_Ages","Residential_Low_Density",63,8668,"Pave","No_Alley_Access","Regular","Lvl","AllPub","Corner","Gtl","North_Ames","Norm","Norm","Duplex","One_Story","Average","Average",1968,1968,"Gable","CompShg","MetalSd","MetalSd","None",0,"Typical","Typical","CBlock","Typical","Typical","No","Unf",7,"Unf",0,1560,1560,"GasA","Typical","Y","SBrkr",1560,0,0,1560,0,0,2,0,4,2,"Typical",8,"Typ",0,"No_Fireplace","Detchd","Unf",3,792,"Typical","Typical","Paved",0,0,0,0,0,0,"No_Pool","No_Fence","None",0,5,2007,"WD ","Normal",126000,-93.619383,42.049216
"759","One_and_Half_Story_Finished_All_Ages","Residential_Low_Density",78,11344,"Pave","No_Alley_Access","Regular","Lvl","AllPub","Inside","Gtl","North_Ames","Feedr","Norm","OneFam","One_and_Half_Fin","Average","Average",1958,1958,"Gable","CompShg","MetalSd","MetalSd","BrkFace",180,"Typical","Typical","CBlock","Typical","Typical","No","BLQ",2,"Unf",0,414,874,"GasW","Typical","Y","FuseA",874,650,0,1524,0,0,1,1,3,1,"Typical",7,"Typ",0,"No_Fireplace","Attchd","Unf",1,315,"Typical","Typical","Paved",0,0,0,0,0,0,"No_Pool","Good_Wood","None",0,7,2007,"WD ","Normal",144000,-93.618143,42.0459325
"760","One_Story_1946_and_Newer_All_Styles","Residential_Low_Density",65,6860,"Pave","No_Alley_Access","Slightly_Irregular","Lvl","AllPub","Inside","Gtl","North_Ames","Norm","Norm","OneFam","One_Story","Average","Above_Average",1956,1956,"Gable","CompShg","Wd Sdng","Wd Sdng","BrkCmn",54,"Typical","Typical","CBlock","Typical","Typical","No","GLQ",3,"Unf",0,100,1008,"GasA","Excellent","Y","SBrkr",1008,0,0,1008,1,0,1,0,3,1,"Fair",6,"Typ",0,"No_Fireplace","Detchd","Unf",1,308,"Typical","Typical","Paved",0,0,0,0,0,0,"No_Pool","No_Fence","None",0,12,2007,"WD ","Normal",131000,-93.618404,42.043143
"761","One_Story_1946_and_Newer_All_Styles","Residential_Low_Density",60,8250,"Pave","No_Alley_Access","Regular","Lvl","AllPub","Corner","Gtl","North_Ames","Norm","Norm","OneFam","One_Story","Average","Good",1963,1963,"Gable","CompShg","MetalSd","MetalSd","None",0,"Typical","Typical","CBlock","Typical","Typical","No","ALQ",1,"Unf",0,765,1053,"GasA","Good","Y","SBrkr",1053,0,0,1053,1,0,1,0,3,1,"Good",6,"Typ",0,"No_Fireplace","More_Than_Two_Types","RFn",2,692,"Typical","Typical","Paved",240,0,0,0,109,0,"No_Pool","No_Fence","None",0,7,2007,"WD ","Normal",142100,-93.619352,42.044735
"762","One_Story_1946_and_Newer_All_Styles","Residential_Low_Density",75,9750,"Pave","No_Alley_Access","Regular","Lvl","AllPub","Inside","Gtl","North_Ames","Norm","Norm","OneFam","One_Story","Above_Average","Above_Average",1958,1958,"Gable","CompShg","MetalSd","MetalSd","BrkFace",243,"Typical","Typical","CBlock","Typical","Typical","No","Rec",6,"Unf",0,834,1442,"GasA","Good","Y","SBrkr",1442,0,0,1442,0,0,1,1,4,1,"Typical",7,"Typ",0,"No_Fireplace","Attchd","RFn",1,301,"Typical","Typical","Paved",0,0,275,0,0,0,"No_Pool","No_Fence","Shed",500,4,2007,"COD","Normal",157900,-93.615281,42.043946
"763","One_Story_1946_and_Newer_All_Styles","Residential_Low_Density",80,9250,"Pave","No_Alley_Access","Regular","Lvl","AllPub","Corner","Gtl","North_Ames","Norm","Norm","OneFam","One_Story","Average","Good",1954,2005,"Gable","CompShg","Wd Sdng","Wd Sdng","None",0,"Typical","Typical","CBlock","Typical","Typical","No","BLQ",2,"LwQ",468,108,1056,"GasA","Typical","Y","SBrkr",1056,0,0,1056,0,1,1,0,3,1,"Typical",6,"Typ",0,"No_Fireplace","Attchd","Unf",1,260,"Typical","Typical","Paved",390,0,0,0,0,0,"No_Pool","No_Fence","None",0,7,2007,"WD ","Normal",139400,-93.6168658,42.0423095
"764","One_Story_1946_and_Newer_All_Styles","Residential_Low_Density",70,9100,"Pave","No_Alley_Access","Regular","Lvl","AllPub","Inside","Gtl","North_Ames","Norm","Norm","OneFam","One_Story","Average","Average",1960,1960,"Hip","CompShg","HdBoard","HdBoard","BrkCmn",69,"Typical","Typical","CBlock","Typical","Typical","No","Unf",7,"Unf",0,1144,1144,"GasA","Typical","Y","SBrkr",1144,0,0,1144,0,0,1,0,3,1,"Typical",6,"Typ",1,"Good","Attchd","RFn",1,336,"Typical","Typical","Paved",0,0,0,0,0,0,"No_Pool","No_Fence","None",0,6,2007,"WD ","Normal",120000,-93.611697,42.045669
"765","One_Story_1946_and_Newer_All_Styles","Residential_Low_Density",72,9770,"Pave","No_Alley_Access","Regular","Lvl","AllPub","Inside","Gtl","North_Ames","Norm","Norm","OneFam","One_Story","Average","Average",1957,1957,"Gable","CompShg","Wd Sdng","Wd Sdng","None",0,"Typical","Typical","CBlock","Typical","Typical","No","Rec",6,"Unf",0,410,922,"GasA","Typical","Y","FuseA",922,0,0,922,1,0,1,0,2,1,"Typical",5,"Typ",0,"No_Fireplace","Attchd","Unf",1,308,"Typical","Typical","Paved",0,34,0,0,0,0,"No_Pool","Good_Wood","None",0,4,2007,"WD ","Normal",116000,-93.613457,42.043233
"766","One_Story_1946_and_Newer_All_Styles","Residential_Low_Density",0,12155,"Pave","No_Alley_Access","Irregular","Lvl","AllPub","Inside","Gtl","North_Ames","PosN","Norm","OneFam","One_Story","Above_Average","Fair",1970,1970,"Gable","CompShg","Plywood","Plywood","None",0,"Typical","Typical","CBlock","Good","Typical","No","LwQ",4,"Unf",0,420,1657,"GasA","Good","Y","SBrkr",1657,0,0,1657,0,1,2,0,3,1,"Typical",7,"Typ",1,"Typical","Attchd","Unf",2,484,"Typical","Typical","Paved",0,0,0,0,147,0,"No_Pool","No_Fence","None",0,3,2007,"WD ","Normal",163500,-93.610875,42.042728
"767","Duplex_All_Styles_and_Ages","Residential_Low_Density",70,8078,"Pave","No_Alley_Access","Regular","Lvl","AllPub","Inside","Gtl","North_Ames","Norm","Norm","Duplex","One_Story","Average","Average",1958,1958,"Hip","CompShg","Wd Sdng","Wd Sdng","Stone",260,"Typical","Typical","CBlock","Typical","Typical","No","Unf",7,"Unf",0,1560,1560,"GasA","Typical","Y","SBrkr",1560,0,0,1560,0,0,2,0,4,2,"Typical",8,"Typ",0,"No_Fireplace","Detchd","Unf",2,484,"Typical","Typical","Paved",0,0,0,0,0,0,"No_Pool","No_Fence","None",0,12,2007,"WD ","Normal",128600,-93.61848,42.040773
"768","One_Story_1946_and_Newer_All_Styles","Residential_Low_Density",68,7942,"Pave","No_Alley_Access","Regular","Lvl","AllPub","Inside","Gtl","North_Ames","Norm","Norm","OneFam","One_Story","Above_Average","Good",1953,1953,"Hip","CompShg","Wd Sdng","Wd Sdng","None",0,"Typical","Typical","CBlock","Typical","Typical","No","Rec",6,"ALQ",955,0,1040,"GasA","Typical","Y","FuseF",1040,0,0,1040,0,1,1,0,3,1,"Typical",6,"Typ",0,"No_Fireplace","Attchd","Fin",1,293,"Typical","Typical","Paved",0,0,0,0,0,0,"No_Pool","Minimum_Privacy","None",0,6,2007,"WD ","Normal",136000,-93.618428,42.03981
"769","One_Story_1946_and_Newer_All_Styles","Residential_Low_Density",66,8923,"Pave","No_Alley_Access","Regular","Lvl","AllPub","Inside","Gtl","North_Ames","Norm","Norm","OneFam","One_Story","Average","Good",1953,2006,"Gable","CompShg","Wd Sdng","Wd Sdng","None",0,"Typical","Typical","CBlock","Typical","Typical","No","BLQ",2,"Unf",0,365,1008,"GasA","Good","Y","SBrkr",1008,0,0,1008,1,0,1,0,2,1,"Good",6,"Typ",0,"No_Fireplace","Attchd","Unf",1,240,"Typical","Typical","Paved",0,18,0,0,0,0,"No_Pool","No_Fence","None",0,5,2007,"WD ","Normal",134500,-93.617075,42.039369
"770","One_Story_1946_and_Newer_All_Styles","Residential_Low_Density",75,9532,"Pave","No_Alley_Access","Regular","Lvl","AllPub","Inside","Gtl","North_Ames","Norm","Norm","OneFam","One_Story","Below_Average","Above_Average",1953,1953,"Gable","CompShg","VinylSd","VinylSd","None",0,"Typical","Typical","CBlock","Typical","Typical","No","BLQ",2,"Rec",354,156,1105,"GasA","Good","Y","SBrkr",1647,0,0,1647,1,0,1,0,3,1,"Typical",6,"Min1",1,"Fair","Attchd","Fin",1,280,"Typical","Typical","Paved",225,0,0,0,0,368,"Typical","Good_Privacy","None",0,2,2007,"WD ","Normal",153000,-93.618606,42.034789
"771","One_and_Half_Story_Unfinished_All_Ages","Residential_Low_Density",55,5500,"Pave","No_Alley_Access","Regular","Lvl","AllPub","Inside","Gtl","Old_Town","Norm","Norm","OneFam","One_and_Half_Unf","Below_Average","Above_Average",1956,1956,"Gable","CompShg","MetalSd","MetalSd","None",0,"Typical","Typical","CBlock","Typical","Typical","No","Unf",7,"Unf",0,882,882,"GasA","Excellent","Y","SBrkr",882,0,0,882,0,0,1,0,1,1,"Typical",4,"Typ",0,"No_Fireplace","No_Garage","No_Garage",0,0,"No_Garage","No_Garage","Paved",0,0,0,0,0,0,"No_Pool","Minimum_Privacy","None",0,4,2007,"WD ","Normal",103200,-93.6133009,42.0380982
"772","One_Story_1945_and_Older","Residential_Low_Density",60,5400,"Pave","No_Alley_Access","Regular","Lvl","AllPub","Corner","Gtl","Old_Town","Norm","Norm","OneFam","One_Story","Average","Above_Average",1920,1950,"Gable","CompShg","Wd Sdng","Wd Sdng","None",0,"Typical","Typical","BrkTil","Fair","Typical","No","Unf",7,"Unf",0,691,691,"GasA","Excellent","Y","FuseA",691,0,0,691,0,0,1,0,2,1,"Excellent",4,"Typ",0,"No_Fireplace","Detchd","Unf",1,216,"Fair","Typical","Dirt_Gravel",0,20,94,0,0,0,"No_Pool","No_Fence","None",0,1,2007,"WD ","Abnorml",86000,-93.613899,42.034878
"773","One_Story_1946_and_Newer_All_Styles","Residential_Low_Density",60,7200,"Pave","No_Alley_Access","Regular","Lvl","AllPub","Inside","Gtl","North_Ames","Norm","Norm","OneFam","One_Story","Average","Fair",1950,1950,"Gable","CompShg","WdShing","Wd Shng","None",0,"Typical","Typical","CBlock","Typical","Typical","No","LwQ",4,"Unf",0,432,864,"GasA","Fair","Y","FuseA",1238,0,0,1238,0,0,1,1,3,1,"Typical",6,"Min2",1,"Typical","Attchd","Unf",1,357,"Typical","Typical","Paved",0,171,0,0,0,0,"No_Pool","No_Fence","None",0,11,2007,"WD ","Normal",102000,-93.607963,42.035954
"774","One_Story_1946_and_Newer_All_Styles","Residential_Low_Density",0,7500,"Pave","No_Alley_Access","Regular","Lvl","AllPub","Inside","Gtl","North_Ames","Norm","Norm","OneFam","One_Story","Average","Good",1959,2003,"Hip","CompShg","BrkFace","BrkFace","None",0,"Typical","Typical","CBlock","Typical","Typical","No","GLQ",3,"Unf",0,466,1040,"GasA","Excellent","Y","SBrkr",1040,0,0,1040,1,0,1,0,3,1,"Good",6,"Typ",0,"No_Fireplace","Attchd","RFn",1,286,"Typical","Typical","Paved",0,0,0,0,0,0,"No_Pool","No_Fence","Shed",0,7,2007,"WD ","Normal",152000,-93.605968,42.035862
"775","One_Story_1946_and_Newer_All_Styles","Residential_Low_Density",70,7903,"Pave","No_Alley_Access","Regular","Lvl","AllPub","Inside","Gtl","North_Ames","Norm","Norm","OneFam","One_Story","Average","Average",1960,1960,"Hip","CompShg","BrkFace","BrkFace","None",0,"Typical","Typical","CBlock","Typical","Typical","No","Rec",6,"Unf",0,503,1242,"GasA","Good","Y","FuseA",1242,0,0,1242,1,0,1,1,3,1,"Typical",6,"Typ",0,"No_Fireplace","Attchd","RFn",1,324,"Typical","Typical","Paved",0,0,0,0,0,0,"No_Pool","No_Fence","None",0,5,2007,"WD ","Family",152000,-93.606782,42.037084
"776","Two_Story_1945_and_Older","Residential_Medium_Density",60,9600,"Pave","Gravel","Regular","Lvl","AllPub","Inside","Gtl","Old_Town","Norm","Norm","OneFam","Two_Story","Average","Good",1910,2002,"Gable","CompShg","Wd Sdng","Wd Shng","None",0,"Typical","Good","BrkTil","Fair","Fair","No","Unf",7,"Unf",0,264,264,"GasA","Excellent","Y","SBrkr",768,664,0,1432,0,0,2,0,2,1,"Typical",7,"Typ",0,"No_Fireplace","Detchd","Unf",2,360,"Typical","Good","Paved",270,0,112,0,0,0,"No_Pool","Good_Privacy","None",0,5,2007,"WD ","Abnorml",132000,-93.616988,42.032254
"777","One_Story_1945_and_Older","Residential_Medium_Density",56,4480,"Pave","No_Alley_Access","Regular","Lvl","AllPub","Corner","Gtl","Old_Town","Artery","Norm","OneFam","One_Story","Average","Average",1922,1950,"Gable","CompShg","AsbShng","AsbShng","None",0,"Typical","Typical","PConc","Fair","Fair","No","LwQ",4,"Unf",0,240,1022,"GasA","Typical","N","FuseF",1022,0,0,1022,1,0,1,0,2,1,"Fair",4,"Typ",1,"Good","Detchd","Unf",1,184,"Typical","Fair","Dirt_Gravel",0,122,20,0,0,0,"No_Pool","Minimum_Privacy","None",0,2,2007,"WD ","Normal",89500,-93.62024,42.03131
